Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed, Ball Spawn Rate, Life Spawn Rate
2023-09-08 11:15:14,4200,237.7337,1,98.85834,1.005858,0.6937442,30,5,5
2023-09-08 11:15:15,4200,236.7263,1,99.42917,1.002929,0.6937442,30,5,5
2023-09-08 11:15:16,4200,235.7218,1,49.71458,1.001465,0.6937442,30,5,5
2023-09-08 11:15:17,4200,234.7222,1,24.85729,1.000732,0.6937442,30,5,5
2023-09-08 11:15:18,4200,233.7222,1,12.42865,1.000366,0.6937442,30,5,5
2023-09-08 11:15:19,4300,232.7206,1,6.214323,1.000183,0.6486604,30,5,5
2023-09-08 11:15:20,4300,231.7151,1,53.10716,1.000092,0.6486604,30,5,5
2023-09-08 11:15:21,4400,230.7144,1,26.55358,1.000046,0.9495667,30,5,5
2023-09-08 11:15:22,4500,229.7077,1,63.27679,1.000023,0.9639725,30,5,5
2023-09-08 11:15:23,4700,228.709,1,81.6384,1.000011,1.102132,30,5,5
2023-09-08 11:15:24,4800,227.6948,2,140.8192,1.000006,1.274398,30,5,5
2023-09-08 11:15:25,4800,226.6912,2,120.4096,1.500003,1.274398,30,5,5
2023-09-08 11:15:26,4800,225.6902,2,60.2048,1.750001,1.274398,30,5,5
2023-09-08 11:15:27,4900,224.6839,2,30.1024,1.875001,1.039783,30,5,5
2023-09-08 11:15:28,4900,223.6765,2,65.0512,1.9375,1.039783,30,5,5
2023-09-08 11:15:29,4900,222.6674,2,32.5256,1.96875,1.039783,30,5,5
2023-09-08 11:15:30,5000,221.6583,2,16.2628,1.984375,1.074114,30,5,5
2023-09-08 11:15:31,5100,220.6522,1,58.1314,1.992188,0.947884,30,5,5
2023-09-08 11:15:32,5200,219.6484,1,129.0657,1.496094,0.6730235,30,5,5
2023-09-08 11:15:33,5300,218.6421,1,64.53285,1.248047,0.6697522,30,5,5
2023-09-08 11:15:34,5500,217.6361,1,82.26643,1.124023,1.01164,30,5,5
2023-09-08 11:15:35,5600,216.6323,1,141.1332,1.062012,0.8909938,30,5,5
2023-09-08 11:15:36,5800,215.6251,1,120.5666,1.031006,0.9761569,30,5,5
2023-09-08 11:15:37,5900,214.6264,1,160.2833,1.015503,1.14188,30,5,5
2023-09-08 11:15:38,6200,213.6245,1,180.1416,1.007751,1.13606,30,5,5
2023-09-08 11:15:39,6300,212.6171,1,190.0708,1.003876,1.108588,30,5,5
2023-09-08 11:15:40,6400,211.6058,1,145.0354,1.001938,0.9126427,30,5,5
2023-09-08 11:15:41,6500,210.5974,1,122.5177,1.000969,0.9651562,30,5,5
2023-09-08 11:15:42,6600,209.5864,1,111.2589,1.000484,0.7658499,30,5,5
2023-09-08 11:15:43,6800,208.5773,1,105.6294,1.000242,0.9227819,30,5,5
2023-09-08 11:15:44,6900,207.569,1,152.8147,1.000121,0.9389911,30,5,5
2023-09-08 11:15:45,7000,206.5614,1,126.4074,1.000061,1.045001,30,5,5
2023-09-08 11:15:46,7000,205.5678,1,113.2037,1.00003,1.045001,30,5,5
2023-09-08 11:15:47,7200,204.5509,1,56.60184,1.000015,0.5832241,30,5,5
2023-09-08 11:15:48,7300,203.5424,1,128.3009,1.000008,0.7121137,30,5,5
2023-09-08 11:15:49,7300,202.5364,1,114.1505,1.000004,0.7121137,30,5,5
2023-09-08 11:15:50,7400,201.5272,1,57.07523,1.000002,0.7219931,30,5,5
2023-09-08 11:15:51,7500,200.5205,1,128.5376,1.000001,0.6053737,30,5,5
2023-09-08 11:15:52,7600,199.5171,1,64.26881,1,0.5738928,30,5,5
2023-09-08 11:15:53,7700,198.5067,1,132.1344,1,0.5375415,30,5,5
2023-09-08 11:15:54,7700,197.5022,1,66.0672,1,0.5375415,30,5,5
2023-09-08 11:15:55,7800,196.4946,1,33.0336,1,0.5433374,30,5,5
2023-09-08 11:15:56,7900,195.4982,1,116.5168,1,0.5297253,30,5,5
2023-09-08 11:15:57,8000,194.4872,1,58.2584,1,0.5464178,30,5,5
2023-09-08 11:15:58,8000,193.4849,1,79.1292,1,0.5464178,30,5,5
2023-09-08 11:15:59,8000,192.4815,1,39.5646,1,0.5464178,30,5,5
2023-09-08 11:16:00,8200,191.4887,1,19.7823,1,0.9405404,30,5,5
2023-09-08 11:16:01,8300,190.4769,1,109.8912,1,0.905798,30,5,5
2023-09-08 11:16:02,8400,189.471,1,104.9456,1,0.9262991,30,5,5
2023-09-08 11:16:03,8500,188.4697,1,102.4728,1,0.8482356,30,5,5
2023-09-08 11:16:04,8600,187.4641,1,101.2364,1,0.7678487,30,5,5
2023-09-08 11:16:05,8700,186.4676,1,100.6182,1,0.7541903,30,5,5
2023-09-08 11:16:06,8700,185.4525,1,100.3091,1,0.7541903,30,5,5
2023-09-08 11:16:07,8700,184.4464,1,50.15455,1,0.7541903,30,5,5
2023-09-08 11:16:08,8900,183.4428,1,25.07727,1,0.6161542,30,5,5
2023-09-08 11:16:09,9000,182.4427,1,112.5386,1,0.8867781,30,5,5
2023-09-08 11:16:10,9100,181.4354,1,106.2693,1,0.7148315,30,5,5
2023-09-08 11:16:11,9200,180.4317,1,103.1347,1,0.8805404,30,5,5
2023-09-08 11:16:12,9200,179.4259,1,101.5673,1,0.8805404,30,5,5
2023-09-08 11:16:16,9300,178.4182,2,50.78366,1,0.4489677,30,5,5
2023-09-08 11:16:17,9400,177.4163,2,75.39183,1.5,0.6355747,30,5,5
2023-09-08 11:16:18,9500,176.4105,2,87.69592,1.75,0.6385042,30,5,5
2023-09-08 11:16:19,9600,175.4051,2,93.84796,1.875,0.7024461,30,5,5
2023-09-08 11:16:20,9700,174.3979,2,96.92398,1.9375,0.6143075,30,5,5
2023-09-08 11:16:21,9800,173.3979,2,98.46199,1.96875,0.899519,30,5,5
2023-09-08 11:16:22,9800,172.3962,2,99.231,1.984375,0.899519,30,5,5
2023-09-08 11:16:23,9900,171.3927,1,49.6155,1.992188,1.198955,30,5,5
2023-09-08 11:16:24,10100,170.3849,1,74.80775,1.496094,0.8718632,30,5,5
2023-09-08 11:16:25,10100,169.3835,1,137.4039,1.248047,0.8718632,30,5,5
2023-09-08 11:16:26,10100,168.3815,2,68.70193,1.124023,0.8718632,30,5,5
2023-09-08 11:16:27,10200,167.3784,2,34.35097,1.562012,0.696155,30,5,5
2023-09-08 11:16:28,10200,166.3803,2,67.17548,1.781006,0.6549165,30,5,5
2023-09-08 11:16:29,10400,165.3718,2,83.58774,1.890503,0.9104966,30,5,5
2023-09-08 11:16:30,10600,164.366,2,141.7939,1.945251,0.9617131,30,5,5
2023-09-08 11:16:31,10700,163.3658,2,120.8969,1.972626,0.7046725,30,5,5
2023-09-08 11:16:32,10800,162.3592,2,110.4485,1.986313,0.8544877,30,5,5
2023-09-08 11:16:33,10900,161.3554,2,105.2242,1.993156,0.6560494,30,5,5
2023-09-08 11:16:34,10900,160.355,2,102.6121,1.996578,0.6560494,30,5,5
2023-09-08 11:16:35,10900,159.358,2,51.30606,1.998289,0.6560494,30,5,5
2023-09-08 11:16:36,11100,158.3428,2,25.65303,1.999145,0.6327776,30,5,5
2023-09-08 11:16:37,11200,157.3337,2,112.8265,1.999572,0.9977242,30,5,5
2023-09-08 11:16:38,11300,156.3261,2,106.4133,1.999786,1.008033,30,5,5
2023-09-08 11:16:39,11500,155.3245,2,153.2066,1.999893,1.08159,30,5,5
2023-09-08 11:16:40,11700,154.3166,2,176.6033,1.999947,0.7681584,30,5,5
2023-09-08 11:16:41,11800,153.3077,2,138.3017,1.999973,0.8886492,30,5,5
2023-09-08 11:16:42,12000,152.3051,2,169.1508,1.999987,1.041601,30,5,5
2023-09-08 11:16:43,12100,151.3099,2,134.5754,1.999993,0.9878111,30,5,5
2023-09-08 11:16:44,12200,150.2995,2,167.2877,1.999997,0.8570647,30,5,5
2023-09-08 11:16:45,12300,149.2975,2,83.64385,1.999998,1.037366,30,5,5
2023-09-08 11:16:46,12300,148.2972,3,91.82193,1.999999,1.037366,30,5,5
2023-09-08 11:16:47,12500,147.2948,3,95.91096,2.5,1.041572,30,5,5
2023-09-08 11:16:48,12500,146.2921,3,97.95548,2.75,1.041572,30,5,5
2023-09-08 11:16:49,12500,145.2907,3,48.97774,2.875,1.041572,30,5,5
2023-09-08 11:16:50,12600,144.2855,3,24.48887,2.9375,0.8050572,30,5,5
2023-09-08 11:16:51,12700,143.2844,3,62.24443,2.96875,0.5772799,30,5,5
2023-09-08 11:16:52,12800,142.2855,3,131.1222,2.984375,0.6769456,30,5,5
2023-09-08 11:16:53,13000,141.2822,3,115.5611,2.992188,0.5856183,30,5,5
2023-09-08 11:16:54,13100,140.2743,3,107.7806,2.996094,0.8961645,30,5,5
2023-09-08 11:16:55,13200,139.2762,3,103.8903,2.998047,0.9583896,30,5,5
2023-09-08 11:16:56,13300,138.2663,3,101.9451,2.999023,0.9375688,30,5,5
2023-09-08 11:16:57,13400,137.2611,3,100.9726,2.999512,0.7124367,30,5,5
2023-09-08 11:16:58,13400,136.2554,3,100.4863,2.999756,0.7124367,30,5,5
2023-09-08 11:16:59,13500,135.2535,3,50.24314,2.999878,0.6699467,30,5,5
2023-09-08 11:17:00,13500,134.2487,3,75.12157,2.999939,0.6699467,30,5,5
2023-09-08 11:17:01,13700,133.2529,3,87.56078,2.999969,0.7167916,30,5,5
2023-09-08 11:17:02,13800,132.2433,3,93.7804,2.999985,1.081235,30,5,5
2023-09-08 11:17:03,13900,131.2474,3,96.8902,2.999992,0.7769228,30,5,5
2023-09-08 11:17:04,14000,130.238,3,98.4451,2.999996,0.6285279,30,5,5
2023-09-08 11:17:05,14100,129.2367,3,99.22255,2.999998,0.6672531,30,5,5
2023-09-08 11:17:06,14100,128.2271,3,99.61127,2.999999,0.6672531,30,5,5
2023-09-08 11:17:07,14100,127.2266,3,49.80564,3,0.6672531,30,5,5
2023-09-08 11:17:08,14300,126.2191,3,74.90282,3,0.6824192,30,5,5
2023-09-08 11:17:09,14400,125.21,3,87.45141,3,0.9440386,30,5,5
2023-09-08 11:17:10,14600,124.2006,3,143.7257,3,0.7175427,30,5,5
2023-09-08 11:17:11,14800,123.1942,3,121.8629,3,0.7857242,30,5,5
2023-09-08 11:17:12,14900,122.1912,3,160.9314,3,1.027086,30,5,5
2023-09-08 11:17:13,15000,121.1846,3,130.4657,3,0.8345116,30,5,5
2023-09-08 11:17:14,15000,120.183,3,115.2329,3,0.8345116,30,5,5
2023-09-08 11:17:15,15100,119.1759,3,57.61643,3,0.9974865,30,5,5
2023-09-08 11:17:18,15100,118.177,3,78.80821,3,0.9974865,30,5,5
2023-09-08 11:17:19,15300,117.1708,3,89.40411,3,0.8197337,30,5,5
2023-09-08 11:17:20,15400,116.1648,3,94.70206,3,1.149773,30,5,5
2023-09-08 11:17:21,15500,115.1571,3,97.35103,3,0.8928568,30,5,5
2023-09-08 11:17:22,15600,114.1547,3,98.67551,3,0.5958806,30,5,5
2023-09-08 11:17:23,15700,113.1473,3,99.33775,3,0.6327716,30,5,5
2023-09-08 11:17:24,15700,112.1405,3,99.66888,3,0.6327716,30,5,5
2023-09-08 11:17:25,15900,111.1338,3,49.83444,3,0.793134,30,5,5
2023-09-08 11:17:26,16000,110.1373,3,124.9172,3,1.095671,30,5,5
2023-09-08 11:17:27,16200,109.1255,3,112.4586,3,0.8399311,30,5,5
2023-09-08 11:17:28,16300,108.1188,3,156.2293,3,0.797468,30,5,5
2023-09-08 11:17:29,16400,107.1133,3,178.1147,3,0.9250249,30,5,5
2023-09-08 11:17:30,16500,106.1115,3,89.05733,3,0.8132204,30,5,5
2023-09-08 11:17:31,16700,105.1082,3,144.5287,3,0.7920007,30,5,5
2023-09-08 11:17:32,16900,104.0921,3,122.2643,3,0.8969824,30,5,5
2023-09-08 11:17:33,17100,103.0829,3,161.1322,3,0.7594095,30,5,5
2023-09-08 11:17:34,17200,102.0804,3,230.5661,3,0.8998387,30,5,5
2023-09-08 11:17:35,17300,101.0786,3,115.283,3,0.687308,30,5,5
2023-09-08 11:17:36,17400,100.0721,3,107.6415,3,0.6088288,30,5,5
2023-09-08 11:17:37,17400,99.06416,3,103.8208,3,0.6088288,30,5,5
2023-09-08 11:17:38,17400,98.06841,3,51.91038,3,0.6088288,30,5,5
2023-09-08 11:17:39,17500,97.05275,3,25.95519,3,0.6976715,30,5,5
2023-09-08 11:17:40,17700,96.04622,3,62.9776,3,0.823027,30,5,5
2023-09-08 11:17:41,17900,95.0376,3,181.4888,3,0.803558,30,5,5
2023-09-08 11:17:42,18000,94.03841,3,140.7444,3,0.7442549,30,5,5
2023-09-08 11:17:43,18100,93.0363,3,120.3722,3,0.7998465,30,5,5
2023-09-08 11:17:44,18200,92.022,3,110.1861,3,0.6505107,30,5,5
2023-09-08 11:17:45,18400,91.01305,3,155.093,3,0.7500453,30,5,5
2023-09-08 11:17:46,18600,90.00563,3,127.5465,3,0.959175,30,5,5
2023-09-08 11:17:47,18700,88.99921,3,163.7733,3,1.17345,30,5,5
2023-09-08 11:17:48,18800,87.9939,3,131.8866,3,0.8342533,30,5,5
2023-09-08 11:17:49,18900,86.99283,3,115.9433,3,0.652524,30,5,5
2023-09-08 11:17:50,19000,85.98582,3,107.9717,3,0.6316895,30,5,5
2023-09-08 11:17:51,19200,84.97902,3,153.9858,3,0.7393051,30,5,5
2023-09-08 11:17:52,19400,83.97806,3,126.9929,3,0.8915561,30,5,5
2023-09-08 11:17:53,19700,82.97781,3,163.4965,3,0.911274,30,5,5
2023-09-08 11:17:54,19800,81.97603,3,231.7482,3,0.8068638,30,5,5
2023-09-08 11:17:55,20000,80.96869,3,215.8741,3,0.9230828,30,5,5
2023-09-08 11:17:56,20100,79.96167,3,157.9371,3,1.118669,30,5,5
2023-09-08 11:17:57,20200,78.9537,3,128.9685,3,0.8863684,30,5,5
2023-09-08 11:17:58,20400,77.95096,3,114.4843,3,0.9091836,30,5,5
2023-09-08 11:17:59,20500,76.94656,3,157.2421,3,0.8930455,30,5,5
2023-09-08 11:18:00,20600,75.94717,3,128.6211,3,0.6857958,30,5,5
2023-09-08 11:18:01,20700,74.93794,3,114.3105,3,0.7874322,30,5,5
2023-09-08 11:18:02,20800,73.93695,3,107.1553,3,0.7028668,30,5,5
2023-09-08 11:18:03,21000,72.93681,3,153.5776,3,0.9390012,30,5,5
2023-09-08 11:18:04,21200,71.93896,3,176.7888,3,0.9517851,30,5,5
2023-09-08 11:18:05,21200,70.92484,2,138.3944,3,1.229532,30,5,5
2023-09-08 11:18:06,21300,69.9165,2,69.1972,2.5,0.8704574,30,5,5
2023-09-08 11:18:07,21400,68.91544,2,84.5986,2.25,1.106982,30,5,5
2023-09-08 11:18:08,21400,67.90758,3,92.2993,2.125,1.106982,30,5,5
2023-09-08 11:18:09,21400,66.90175,3,46.14965,2.5625,1.106982,30,5,5
2023-09-08 11:18:10,21500,65.91016,2,23.07483,2.78125,1.23284,30,5,5
2023-09-08 11:18:11,21700,64.91359,2,111.5374,2.390625,0.8974792,30,5,5
2023-09-08 11:18:12,21800,63.89444,2,105.7687,2.195313,0.6232238,30,5,5
2023-09-08 11:18:13,21900,62.89111,2,102.8844,2.097656,0.5593917,30,5,5
2023-09-08 11:18:14,22100,61.8869,2,101.4422,2.048828,0.9397251,30,5,5
2023-09-08 11:18:15,22200,60.87907,2,150.7211,2.024414,0.80432,30,5,5
2023-09-08 11:18:16,22400,59.8685,2,125.3605,2.012207,0.9764477,30,5,5
2023-09-08 11:18:19,22500,58.86708,1,162.6803,2.006104,1.138025,30,5,5
2023-09-08 11:18:20,22600,57.86394,1,131.3401,1.503052,0.9160127,30,5,5
2023-09-08 11:18:21,22800,56.85606,1,165.6701,1.251526,1.082534,30,5,5
2023-09-08 11:18:22,22800,55.85104,1,132.835,1.125763,1.082534,30,5,5
2023-09-08 11:18:23,22800,54.84792,1,66.41752,1.062881,1.082534,30,5,5
2023-09-08 11:18:24,22800,53.84663,1,33.20876,1.031441,1.082534,30,5,5
2023-09-08 11:18:25,22900,52.84383,1,16.60438,1.01572,1.042404,30,5,5
2023-09-08 11:18:26,22900,51.83528,1,58.30219,1.00786,1.27475,30,5,5
2023-09-08 11:18:27,23000,50.83841,1,29.15109,1.00393,1.112839,30,5,5
2023-09-08 11:18:28,23000,49.82631,1,64.57555,1.001965,1.112839,30,5,5
2023-09-08 11:18:29,23100,48.8206,1,32.28777,1.000983,0.9812774,30,5,5
2023-09-08 11:18:30,23100,47.82021,2,66.14389,1.000491,0.9812774,30,5,5
2023-09-08 11:18:31,23300,46.82913,1,83.07195,1.500246,1.172878,30,5,5
2023-09-08 11:18:32,23300,45.82106,1,91.53597,1.250123,1.338308,30,5,5
2023-09-08 11:18:33,23400,44.81261,1,45.76799,1.125061,1.008548,30,5,5
2023-09-08 11:18:34,23500,43.80731,1,72.884,1.062531,0.7427917,30,5,5
2023-09-08 11:18:35,23600,42.80017,1,86.442,1.031265,0.610379,30,5,5
2023-09-08 11:18:36,23600,41.79657,1,93.221,1.015633,0.610379,30,5,5
2023-09-08 11:18:37,23700,40.7952,1,46.6105,1.007816,1.01805,30,5,5
2023-09-08 11:18:38,23700,39.78906,1,73.30525,1.003908,1.387386,30,5,5
2023-09-08 11:18:39,23700,38.7804,1,36.65263,1.001954,1.44438,30,5,5
2023-09-08 11:18:40,23800,37.77744,2,18.32631,1.500977,1.021827,30,5,5
2023-09-08 11:18:41,23900,36.77014,1,59.16315,1.750489,1.179155,30,5,5
2023-09-08 11:18:42,23900,35.77881,1,79.58157,1.375244,1.179155,30,5,5
2023-09-08 11:18:43,24000,34.76727,1,39.79079,1.187622,1.024571,30,5,5
2023-09-08 11:18:44,24200,33.76404,1,119.8954,1.093811,0.9046957,30,5,5
2023-09-08 11:18:45,24300,32.7576,1,109.9477,1.046906,0.7504588,30,5,5
2023-09-08 11:18:46,24400,31.75015,1,104.9738,1.023453,1.035782,30,5,5
2023-09-08 11:18:47,24500,30.74228,1,102.4869,1.011726,1.021034,30,5,5
2023-09-08 11:18:48,24600,29.74115,1,101.2435,1.005863,0.9749642,30,5,5
2023-09-08 11:18:49,24700,28.73206,1,100.6217,1.002932,0.8247166,30,5,5
2023-09-08 11:18:50,24700,27.72336,2,100.3109,1.001466,0.8247166,30,5,5
2023-09-08 11:18:51,24800,26.71695,1,50.15543,1.000733,1.033282,30,5,5
2023-09-08 11:18:52,24900,25.70752,1,75.07771,1.000366,0.8694088,30,5,5
2023-09-08 11:18:53,25000,24.70276,1,87.53886,1.000183,0.7736632,30,5,5
2023-09-08 11:18:54,25100,23.69507,1,143.7694,1.000092,1.046576,30,5,5
2023-09-08 11:18:55,25100,22.69095,1,71.88471,1.000046,1.046576,30,5,5
2023-09-08 11:18:56,25200,21.68607,1,35.94236,1.000023,0.9298888,30,5,5
2023-09-08 11:18:57,25200,20.68201,1,67.97118,1.000011,0.9298888,30,5,5
2023-09-08 11:18:58,25400,19.6781,1,33.98559,1.000006,0.9898498,30,5,5
2023-09-08 11:18:59,25500,18.67834,1,116.9928,1.000003,0.9500641,30,5,5
Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed, Ball Spawn Rate, Life Spawn Rate
2023-09-08 11:22:23,4,8,10,0,0,0,10,4,8
2023-09-08 11:22:25,0,299.0028,3,0,0,0,30,5,5
2023-09-08 11:22:26,0,297.992,3,0,1.5,0,30,5,5
2023-09-08 11:22:27,200,296.9877,3,0,2.25,0.8210005,30,5,5
2023-09-08 11:22:28,200,295.9788,3,100,2.625,0.8210005,30,5,5
2023-09-08 11:22:29,300,294.9755,3,50,2.8125,0.9562187,30,5,5
2023-09-08 11:22:30,500,293.9806,3,75,2.90625,0.8614372,30,5,5
2023-09-08 11:22:31,600,292.9644,3,137.5,2.953125,0.9414777,30,5,5
2023-09-08 11:22:32,600,291.9546,2,118.75,2.976563,1.221301,30,5,5
2023-09-08 11:22:33,700,290.9545,2,59.375,2.488281,1.021099,30,5,5
2023-09-08 11:22:34,800,289.9531,2,79.6875,2.244141,0.9120497,30,5,5
2023-09-08 11:22:35,1000,288.9424,3,89.84375,2.12207,0.7739898,30,5,5
2023-09-08 11:22:36,1000,287.9325,3,144.9219,2.561035,0.7739898,30,5,5
2023-09-08 11:22:37,1000,286.9228,3,72.46094,2.780518,0.7739898,30,5,5
2023-09-08 11:22:38,1200,285.9157,3,36.23047,2.890259,0.8142366,30,5,5
2023-09-08 11:22:39,1200,284.9104,3,118.1152,2.945129,0.8142366,30,5,5
2023-09-08 11:22:40,1200,283.9058,3,59.05762,2.972565,0.8142366,30,5,5
2023-09-08 11:22:41,1200,282.9075,2,29.52881,2.986282,1.158867,30,5,5
2023-09-08 11:22:42,1200,281.8959,1,14.7644,2.493141,1.333597,30,5,5
2023-09-08 11:22:43,1300,280.8964,1,7.382202,1.746571,1.163245,30,5,5
2023-09-08 11:22:44,1400,279.8947,1,53.6911,1.373285,1.166226,30,5,5
2023-09-08 11:22:45,1500,278.8904,1,76.84555,1.186643,0.9801532,30,5,5
2023-09-08 11:22:46,1700,277.8843,1,88.42278,1.093321,1.00319,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:47,1900,276.8801,1,144.2114,1.046661,1.122072,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:48,1900,275.8847,1,172.1057,1.02333,1.313336,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:49,2100,274.8759,1,86.05285,1.011665,1.030513,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:50,2200,273.869,1,143.0264,1.005833,0.9061846,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:51,2200,272.8567,1,121.5132,1.002916,1.206184,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:52,2200,271.852,1,60.75661,1.001458,1.428161,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:53,2200,270.8514,1,30.3783,1.000729,1.48696,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:54,2200,269.8463,1,15.18915,1.000365,1.499222,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:55,2200,268.8453,1,7.594576,1.000182,1.501166,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:56,2200,267.849,1,3.797288,1.000091,1.501472,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:57,2200,266.8415,1,1.898644,1.000046,1.500701,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:58,2200,265.8449,1,0.949322,1.000023,1.504224,0,4.484155E-44,4.484155E-44
2023-09-08 11:22:59,2200,264.8349,1,0.474661,1.000011,1.505162,0,4.484155E-44,4.484155E-44
2023-09-08 11:23:00,2200,263.8329,1,0.2373305,1.000006,1.502383,0,4.484155E-44,4.484155E-44
2023-09-08 11:23:02,2200,262.8308,1,0.1186652,1.000003,1.501652,0,4.484155E-44,4.484155E-44
2023-09-08 11:23:03,2200,261.8355,1,0.05933262,1.000001,1.502233,0,4.484155E-44,4.484155E-44
2023-09-08 11:23:04,2200,260.8249,1,0.02966631,1.000001,1.503797,0,4.484155E-44,4.484155E-44
2023-09-08 11:23:05,2200,259.8257,1,0.01483316,1,1.503344,0,4.484155E-44,4.484155E-44
Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed, Ball Spawn Rate, Life Spawn Rate
2023-09-08 11:27:52,4,8,10,0,0,0,10,4,8
2023-09-08 11:27:55,0,299.0066,3,0,0,0,30,5,5
2023-09-08 11:27:56,0,297.9984,3,0,1.5,0,30,5,5
2023-09-08 11:27:57,100,296.9892,3,0,2.25,0.6676598,30,5,5
2023-09-08 11:27:58,200,295.9823,3,50,2.625,0.5657942,30,5,5
2023-09-08 11:27:59,300,294.9674,3,75,2.8125,0.4984871,30,5,5
2023-09-08 11:28:00,300,293.9665,3,87.5,2.90625,0.4984871,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:01,400,292.9567,3,43.75,2.953125,0.4542211,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:02,600,291.9561,2,71.875,2.976563,0.8045855,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:03,700,290.9427,2,135.9375,2.488281,0.7130604,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:04,800,289.9348,2,117.9688,2.244141,1.067724,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:05,800,288.9311,1,108.9844,2.12207,1.393209,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:06,800,287.9272,1,54.49219,1.561035,1.473749,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:07,800,286.9251,1,27.24609,1.280518,1.495941,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:08,800,285.9056,1,13.62305,1.140259,1.503345,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:09,800,284.9034,1,6.811523,1.070129,1.501608,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:10,800,283.8958,1,3.405762,1.035065,1.501142,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:11,800,282.8999,1,1.702881,1.017532,1.502414,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:12,800,281.8874,1,0.8514404,1.008766,1.50441,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:13,800,280.8905,1,0.4257202,1.004383,1.504356,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:14,800,279.8766,1,0.2128601,1.002192,1.505053,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:15,800,278.8812,1,0.1064301,1.001096,1.504166,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:16,800,277.8634,1,0.05321503,1.000548,1.502945,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:17,800,276.8851,1,0.02660751,1.000274,1.503147,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:18,800,275.8551,1,0.01330376,1.000137,1.502718,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:19,800,274.8503,1,0.006651878,1.000068,1.502824,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:20,800,273.8535,1,0.003325939,1.000034,1.50668,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:21,800,272.8441,1,0.00166297,1.000017,1.503798,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:22,800,271.8379,1,0.0008314848,1.000009,1.502555,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:23,800,270.8332,1,0.0004157424,1.000004,1.504847,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:24,800,269.8255,1,0.0002078712,1.000002,1.504551,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:25,800,268.8248,1,0.0001039356,1.000001,1.505348,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:26,800,267.8137,1,5.19678E-05,1,1.505653,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:27,800,266.8077,1,2.59839E-05,1,1.502739,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:28,800,265.8,1,1.299195E-05,1,1.502081,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:29,800,264.8027,1,6.495975E-06,1,1.502437,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:30,800,263.7952,1,3.247987E-06,1,1.500812,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:31,800,262.7922,1,1.623994E-06,1,1.504712,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:32,800,261.7855,1,8.119969E-07,1,1.504711,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:33,800,260.7809,1,4.059984E-07,1,1.504502,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:34,800,259.7776,1,2.029992E-07,1,1.505025,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:35,800,258.7746,1,1.014996E-07,1,1.502149,0,4.484155E-44,4.484155E-44
2023-09-08 11:28:36,800,257.7739,1,5.07498E-08,1,1.503232,0,4.484155E-44,4.484155E-44
